# GL1L2  propL1h= 0.00000 propL1J= 1.00000  lambdaPhi= 0.000500000  lambdaPhij= 0.00200000  ungauged  ModAdam  learningRate= 0.00600000  betaV= 0.999000  betaM= 0.900000  eps= 1.00000e-06  batchSize=7007  miniBatchSize= 103  stepsPerEpoch= 68.0000
# learningRate.coolingMethod= (1+at)^b  stepsPerEpoch= 1.000000  warmupEpochs= 100.000000  maxLR= 0.00600000  maxLREpochs= 1736.00  constPerEpoch= 0.0100000  power= -0.500000
# initial_h: to reproduce observed amino acid frequencies at each site; pseudoNCountsForhia= 10.0
# sigma_initial_J for Gaussian: 0.001
# MCMC Kernel: GibbsWithMHStep  with pseudoNCountsForProposedPia= 10.0
# nIndependentMC= 7007  miniBatchSize= 103  for MCMC 
# initial configuration: observed sequence data
# nSamples for each MC run: 1
# nUnits= 48  nInitialIterationsPerUnit= 0  everyNIterationsPerUnit= 10
# initialT= 1.00000  finalT= 1.00000  annealingRate= 0.990000 ; annealingRate may be adjusted.
# maxExtendedIterations= 1
# minLearningStepsForBestKL= 3876  minLearningSteps= 1836  maxNoLearnings= 204
#
# Frequencies, fia and fijab, are calculated from the effective number of sequences, effectiveNConfigs= 6341.77 ,
# with the corrections, pseudoNCountsForBM= 0.0 , to avoid 0-counts.
#
# step	nNonEquil  nExtendedIterations of MC	<KLpi>	<KLpij> over ensemble and those over 97 minibatch ensembles with pseudoNCountsForKL= 1.00000
#0	0 0	0.0975072 1.19667	0.00000 0.0648353
4853	0 1	0.0972235 1.09440	0.00228836 0.0341471
4854	0 1	0.0973853 1.12287	0.00228005 0.0341056
4855	0 1	0.0949957 1.09383	0.00226586 0.0340741
4856	0 1	0.0944253 1.09475	0.00224936 0.0340424
4857	0 1	0.0963590 1.10094	0.00223999 0.0339806
4858	0 1	0.100279 1.09927	0.00225865 0.0340224
4859	0 1	0.106661 1.12214	0.00226097 0.0340847
4860	0 1	0.105145 1.11369	0.00226668 0.0340532
4861	0 1	0.102453 1.11014	0.00226957 0.0341251
4862	0 1	0.111484 1.12759	0.00227857 0.0340631
4863	0 1	0.104632 1.11436	0.00226787 0.0340452
4864	0 1	0.0942525 1.09101	0.00226498 0.0340388
4865	0 1	0.0969323 1.10180	0.00225646 0.0339823
4866	0 1	0.0997398 1.10418	0.00226559 0.0339589
4867	0 1	0.0938617 1.10142	0.00227304 0.0339613
4868	0 1	0.0946896 1.09467	0.00225169 0.0339540
4869	0 1	0.0962506 1.11136	0.00226736 0.0339580
4870	0 1	0.105787 1.12369	0.00227058 0.0339768
4871	0 1	0.104640 1.12852	0.00227822 0.0339012
4872	0 1	0.107042 1.11682	0.00228135 0.0339005
4873	0 1	0.103332 1.10160	0.00228277 0.0339699
4874	0 1	0.107275 1.11332	0.00230128 0.0340202
4875	0 1	0.100856 1.11915	0.00230645 0.0340065
4876	0 1	0.111415 1.13173	0.00229403 0.0339853
4877	0 1	0.0993906 1.10373	0.00227258 0.0339416
4878	0 1	0.112507 1.14772	0.00230025 0.0339824
4879	0 1	0.0982212 1.10744	0.00231137 0.0339962
4880	0 1	0.108888 1.12155	0.00231460 0.0340853
4881	0 1	0.105356 1.10858	0.00230267 0.0340777
4882	0 1	0.0952395 1.11450	0.00229549 0.0340454
4883	0 1	0.107967 1.12481	0.00230108 0.0340258
4884	0 1	0.0946971 1.09749	0.00229285 0.0339702
4885	0 1	0.115293 1.13243	0.00228828 0.0339629
4886	0 1	0.102639 1.11877	0.00227670 0.0339193
4887	0 1	0.0972054 1.09796	0.00227827 0.0338678
4888	0 1	0.105893 1.10629	0.00226635 0.0338720
4889	0 1	0.0968026 1.10651	0.00227178 0.0338297
4890	0 1	0.0963025 1.10373	0.00225475 0.0337647
4891	0 1	0.0935266 1.10369	0.00225657 0.0337679
4892	0 1	0.104757 1.12032	0.00225851 0.0338362
4893	0 1	0.103495 1.12298	0.00227382 0.0338678
4894	0 1	0.100154 1.11721	0.00230189 0.0339034
4895	0 1	0.106098 1.10365	0.00229589 0.0338881
4896	0 1	0.116648 1.14358	0.00230083 0.0339560
4897	0 1	0.0967404 1.09605	0.00231072 0.0339597
4898	0 1	0.106257 1.13237	0.00232134 0.0339940
4899	0 1	0.101506 1.12212	0.00233245 0.0340030
4900	0 1	0.0961742 1.09673	0.00232942 0.0340186
4901	0 1	0.0877640 1.07633	0.00233354 0.0339919
4902	0 1	0.114304 1.13649	0.00233130 0.0340885
4903	0 1	0.110355 1.14021	0.00234283 0.0340749
4904	0 1	0.0886985 1.08503	0.00234310 0.0340967
4905	0 1	0.0996758 1.10148	0.00233648 0.0341200
4906	0 1	0.0998530 1.10845	0.00234772 0.0341591
4907	0 1	0.0999158 1.09581	0.00234311 0.0341625
4908	0 1	0.0995113 1.10421	0.00234290 0.0341827
4909	0 1	0.100200 1.11232	0.00237317 0.0342199
4910	0 1	0.0957451 1.08259	0.00238159 0.0342869
4911	0 1	0.108929 1.12705	0.00239357 0.0342880
4912	0 1	0.0939834 1.10168	0.00239593 0.0342272
4913	0 1	0.102531 1.10751	0.00238665 0.0341558
4914	0 1	0.103485 1.10632	0.00235553 0.0340925
4915	0 1	0.0997135 1.11522	0.00236145 0.0340820
4916	0 1	0.105933 1.10959	0.00236373 0.0340311
4917	0 1	0.112685 1.13201	0.00235680 0.0339744
4918	0 1	0.0949547 1.09610	0.00233817 0.0339731
4919	0 1	0.111083 1.12447	0.00231151 0.0338968
4920	0 1	0.0933084 1.10980	0.00231033 0.0339293
4921	0 1	0.0963949 1.09284	0.00227441 0.0338032
4922	0 1	0.106470 1.10402	0.00226569 0.0338420
4923	0 1	0.0987953 1.08850	0.00227038 0.0338931
4924	0 1	0.103714 1.13140	0.00228463 0.0339455
4925	0 1	0.101649 1.11497	0.00228763 0.0339914
4926	0 1	0.109528 1.14403	0.00230367 0.0339398
4927	0 1	0.101581 1.12648	0.00233916 0.0340822
4928	0 1	0.103933 1.12768	0.00234191 0.0340300
4929	0 1	0.112300 1.11670	0.00234246 0.0340116
4930	0 1	0.122345 1.11611	0.00233497 0.0340022
4931	0 1	0.0998340 1.10667	0.00233754 0.0340183
4932	0 1	0.0999360 1.08915	0.00233440 0.0340285
4933	0 1	0.0913935 1.09297	0.00233097 0.0340421
4934	0 1	0.0990258 1.12927	0.00234739 0.0340580
4935	0 1	0.0873403 1.10219	0.00237190 0.0340844
4936	0 1	0.111992 1.14046	0.00239194 0.0341030
4937	0 1	0.0975319 1.11446	0.00238965 0.0340564
4938	0 1	0.0895885 1.09662	0.00239525 0.0339784
4939	0 1	0.101715 1.10916	0.00239435 0.0339445
4940	0 1	0.0987190 1.11436	0.00240365 0.0339199
4941	0 1	0.0965002 1.09917	0.00239524 0.0338497
4942	0 1	0.0972473 1.10806	0.00238712 0.0338001
4943	0 1	0.0972598 1.08234	0.00236791 0.0337731
4944	0 1	0.0886510 1.08911	0.00236056 0.0337282
4945	0 1	0.0977636 1.08786	0.00235598 0.0336627
4946	0 1	0.0954252 1.09050	0.00237755 0.0336900
4947	0 1	0.101633 1.11987	0.00237549 0.0336446
4948	0 1	0.102091 1.14067	0.00238134 0.0336729
4949	0 1	0.115862 1.11752	0.00239581 0.0338021
4950	0 1	0.0967633 1.10265	0.00236848 0.0337398
4951	0 1	0.111242 1.13572	0.00237362 0.0338133
4952	0 1	0.109681 1.11259	0.00238825 0.0338523
4953	0 1	0.103296 1.11307	0.00240718 0.0338997
4954	0 1	0.0981430 1.12155	0.00240110 0.0338151
4955	0 1	0.0917469 1.08537	0.00240088 0.0338101
4956	0 1	0.0960232 1.09788	0.00241493 0.0338139
4957	0 1	0.105199 1.13586	0.00242248 0.0338010
4958	0 1	0.0983115 1.10282	0.00243146 0.0337888
4959	0 1	0.0981909 1.08580	0.00241942 0.0337897
4960	0 1	0.101288 1.10182	0.00240994 0.0337109
4961	0 1	0.0992887 1.09985	0.00242158 0.0338062
4962	0 1	0.113367 1.12717	0.00239988 0.0337685
4963	0 1	0.0892899 1.10138	0.00239955 0.0337707
4964	0 1	0.0927591 1.08602	0.00238534 0.0336799
4965	0 1	0.0905019 1.10478	0.00238968 0.0337135
4966	0 1	0.0987244 1.11410	0.00237704 0.0337202
4967	0 1	0.104077 1.11259	0.00235297 0.0336820
4968	0 1	0.116805 1.11651	0.00234095 0.0337209
4969	0 1	0.0977318 1.09875	0.00233178 0.0337206
4970	0 1	0.0998070 1.11477	0.00235303 0.0337442
4971	0 1	0.0949614 1.09528	0.00232791 0.0337174
4972	0 1	0.0976847 1.10635	0.00231581 0.0336885
4973	0 1	0.106835 1.11571	0.00232519 0.0336640
4974	0 1	0.0959133 1.08482	0.00233724 0.0336905
4975	0 1	0.0901745 1.10713	0.00233134 0.0336894
4976	0 1	0.103260 1.11743	0.00234136 0.0337198
4977	0 1	0.126845 1.14089	0.00236204 0.0337259
4978	0 1	0.0953537 1.10048	0.00236710 0.0337694
4979	0 1	0.106101 1.11137	0.00234530 0.0337125
4980	0 1	0.112088 1.13379	0.00234102 0.0337143
4981	0 1	0.108357 1.12059	0.00232534 0.0337258
4982	0 1	0.0980739 1.11409	0.00233160 0.0337048
4983	0 1	0.104390 1.12866	0.00232622 0.0337015
4984	0 1	0.0971320 1.10935	0.00232417 0.0336353
4985	0 1	0.107129 1.09799	0.00231561 0.0337096
4986	0 1	0.0975778 1.09727	0.00231114 0.0337129
4987	0 1	0.0957376 1.09136	0.00229069 0.0337064
4988	0 1	0.0930337 1.10399	0.00228018 0.0336355
4989	0 1	0.110677 1.11772	0.00226404 0.0336473
4990	0 1	0.0913766 1.08815	0.00225716 0.0336085
4991	0 1	0.0912772 1.09201	0.00226186 0.0336156
4992	0 1	0.100431 1.11971	0.00226232 0.0336574
4993	0 1	0.105291 1.12495	0.00225918 0.0336214
4994	0 1	0.110317 1.10756	0.00226521 0.0336320
4995	0 1	0.103219 1.11658	0.00225770 0.0336225
4996	0 1	0.102659 1.10855	0.00224611 0.0336103
4997	0 1	0.100815 1.11140	0.00225223 0.0336160
4998	0 1	0.0998875 1.08509	0.00224063 0.0335684
4999	0 1	0.0987374 1.10369	0.00228041 0.0336425
5000	0 1	0.0956413 1.10159	0.00228976 0.0337109
5001	0 1	0.0933306 1.09400	0.00229539 0.0337079
5002	0 1	0.0979533 1.10479	0.00230568 0.0337311
5003	0 1	0.0999711 1.09790	0.00230243 0.0336716
5004	0 1	0.118445 1.12210	0.00228972 0.0336924
5005	0 1	0.106235 1.11798	0.00229427 0.0336554
5006	0 1	0.105675 1.12200	0.00231369 0.0336796
5007	0 1	0.0998454 1.11146	0.00231813 0.0337295
5008	0 1	0.108404 1.12292	0.00229367 0.0337176
5009	0 1	0.102018 1.12064	0.00227405 0.0336939
5010	0 1	0.112212 1.12618	0.00229315 0.0337131
5011	0 1	0.110360 1.13932	0.00230860 0.0338135
5012	0 1	0.105241 1.11646	0.00230199 0.0337589
5013	0 1	0.0959703 1.09770	0.00230944 0.0337834
5014	0 1	0.101432 1.11842	0.00232330 0.0337721
5015	0 1	0.104207 1.10919	0.00231083 0.0337629
5016	0 1	0.0987695 1.11473	0.00231038 0.0338046
5017	0 1	0.0992688 1.09564	0.00231654 0.0337966
5018	0 1	0.112392 1.13721	0.00230882 0.0337690
5019	0 1	0.0977995 1.09828	0.00230937 0.0336611
5020	0 1	0.108115 1.12077	0.00232994 0.0336867
5021	0 1	0.0950525 1.10702	0.00230399 0.0335938
5022	0 1	0.108742 1.11420	0.00229427 0.0336157
5023	0 1	0.0986802 1.11288	0.00229231 0.0335877
5024	0 1	0.112011 1.11460	0.00226893 0.0335552
5025	0 1	0.0970190 1.09893	0.00225914 0.0335384
5026	0 1	0.110652 1.14576	0.00228000 0.0335750
5027	0 1	0.107861 1.12935	0.00229479 0.0335334
5028	0 1	0.0964301 1.10541	0.00227477 0.0334351
5029	0 1	0.103486 1.11500	0.00226779 0.0333793
5030	0 1	0.102105 1.11111	0.00227956 0.0334277
5031	0 1	0.0915265 1.08758	0.00229711 0.0335118
5032	0 1	0.0934686 1.08300	0.00228144 0.0334806
5033	0 1	0.0934819 1.11227	0.00230123 0.0335259
5034	0 1	0.0939875 1.10891	0.00231217 0.0335520
5035	0 1	0.107549 1.10992	0.00231502 0.0335927
5036	0 1	0.0949226 1.10023	0.00232888 0.0335576
5037	0 1	0.106285 1.13029	0.00230420 0.0335902
5038	0 1	0.0949939 1.08371	0.00228558 0.0335445
5039	0 1	0.102480 1.11273	0.00230979 0.0335745
5040	0 1	0.107501 1.13698	0.00231951 0.0335948
5041	0 1	0.100458 1.10660	0.00233140 0.0335957
5042	0 1	0.111446 1.09741	0.00234756 0.0336535
5043	0 1	0.110265 1.14505	0.00233444 0.0336780
5044	0 1	0.104648 1.12010	0.00232983 0.0336413
5045	0 1	0.109104 1.13119	0.00233138 0.0336474
5046	0 1	0.0950048 1.09703	0.00231493 0.0335834
5047	0 1	0.102015 1.11788	0.00231815 0.0336247
5048	0 1	0.119301 1.12669	0.00232078 0.0336458
5049	0 1	0.0921753 1.08875	0.00230230 0.0336207
5050	0 1	0.103157 1.10753	0.00229984 0.0336339
5051	0 1	0.100892 1.10149	0.00226559 0.0335786
5052	0 1	0.104233 1.12492	0.00224696 0.0335440
5053	0 1	0.0927873 1.07692	0.00220657 0.0334662
5054	0 1	0.0960870 1.07874	0.00221113 0.0335103
5055	0 1	0.0973791 1.10880	0.00220759 0.0335173
5056	0 1	0.111381 1.12703	0.00219250 0.0334364
5057	0 1	0.106574 1.12992	0.00217659 0.0333612
5058	0 1	0.0987757 1.11140	0.00217802 0.0333680
5059	0 1	0.113279 1.12181	0.00219049 0.0333673
5060	0 1	0.107198 1.10942	0.00219209 0.0333889
5061	0 1	0.0913485 1.10870	0.00219010 0.0334302
5062	0 1	0.101064 1.10271	0.00218124 0.0334671
5063	0 1	0.103467 1.10305	0.00220159 0.0334822
5064	0 1	0.0913362 1.09480	0.00220306 0.0334745
5065	0 1	0.0966839 1.09976	0.00219953 0.0334275
5066	0 1	0.0939304 1.09642	0.00220203 0.0333945
5067	0 1	0.103907 1.12202	0.00219171 0.0333497
5068	0 1	0.0966260 1.11143	0.00220955 0.0334027
5069	0 1	0.102210 1.11277	0.00222985 0.0334658
5070	0 1	0.109160 1.12149	0.00224395 0.0334238
5071	0 1	0.100792 1.10773	0.00226994 0.0335084
5072	0 1	0.101401 1.10899	0.00225555 0.0334938
5073	0 1	0.112241 1.12212	0.00227590 0.0335383
5074	0 1	0.0930072 1.10900	0.00225214 0.0334968
5075	0 1	0.115906 1.13788	0.00223718 0.0334936
5076	0 1	0.0970098 1.09584	0.00223447 0.0334588
5077	0 1	0.104609 1.11169	0.00223275 0.0334266
5078	0 1	0.117862 1.13342	0.00222186 0.0334142
5079	0 1	0.100761 1.13042	0.00220269 0.0334114
5080	0 1	0.0982750 1.10068	0.00220954 0.0334077
5081	0 1	0.107781 1.13574	0.00220746 0.0333594
5082	0 1	0.102297 1.11048	0.00220659 0.0333514
5083	0 1	0.103278 1.10788	0.00220422 0.0333665
5084	0 1	0.111523 1.11619	0.00222928 0.0334178
5085	0 1	0.111218 1.12086	0.00222171 0.0334298
5086	0 1	0.115782 1.10691	0.00222528 0.0334637
5087	0 1	0.0986951 1.11869	0.00224547 0.0334688
5088	0 1	0.0998504 1.10936	0.00224103 0.0334869
5089	0 1	0.110513 1.12878	0.00222227 0.0334660
5090	0 1	0.105558 1.11796	0.00224670 0.0334997
5091	0 1	0.0979925 1.12548	0.00225135 0.0334817
5092	0 1	0.103180 1.11178	0.00223533 0.0334215
5093	0 1	0.0931549 1.08590	0.00223404 0.0334155
5094	0 1	0.121177 1.14192	0.00224141 0.0334035
5095	0 1	0.0975753 1.11908	0.00226090 0.0333761
5096	0 1	0.106403 1.12148	0.00225586 0.0333608
5097	0 1	0.0883140 1.09173	0.00226981 0.0333327
5098	0 1	0.111814 1.12984	0.00228784 0.0333887
5099	0 1	0.0966978 1.07142	0.00228152 0.0334107
5100	0 1	0.0896085 1.08629	0.00229935 0.0334335
5101	0 1	0.102400 1.12095	0.00230528 0.0334145
5102	0 1	0.102530 1.11772	0.00230134 0.0334363
5103	0 1	0.103712 1.10099	0.00230388 0.0334944
5104	0 1	0.0963027 1.11980	0.00231485 0.0334894
5105	0 1	0.0956995 1.09288	0.00233159 0.0334801
5106	0 1	0.114503 1.13427	0.00233533 0.0334721
5107	0 1	0.108932 1.11948	0.00234420 0.0335031
5108	0 1	0.101194 1.09756	0.00234048 0.0335373
5109	0 1	0.100536 1.10302	0.00234416 0.0336272
5110	0 1	0.107833 1.12699	0.00234851 0.0337176
5111	0 1	0.0995434 1.10940	0.00233494 0.0337458
5112	0 1	0.0993730 1.11793	0.00235188 0.0337661
5113	0 1	0.115206 1.12806	0.00235333 0.0337667
5114	0 1	0.109317 1.11427	0.00236641 0.0338057
5115	0 1	0.106180 1.10022	0.00236196 0.0338388
5116	0 1	0.0898369 1.08996	0.00234849 0.0338512
5117	0 1	0.121780 1.14159	0.00235477 0.0339022
5118	0 1	0.102979 1.09472	0.00234055 0.0338970
5119	0 1	0.114547 1.12459	0.00235517 0.0338328
5120	0 1	0.113066 1.13166	0.00236768 0.0339088
5121	0 1	0.109747 1.09239	0.00238729 0.0339209
5122	0 1	0.0944418 1.09879	0.00238809 0.0338969
5123	0 1	0.106355 1.08936	0.00238514 0.0338998
5124	0 1	0.100834 1.12777	0.00239855 0.0339108
5125	0 1	0.0941748 1.09312	0.00243280 0.0340037
5126	0 1	0.105063 1.10531	0.00242122 0.0339962
5127	0 1	0.0915737 1.11502	0.00243360 0.0339549
5128	0 1	0.113056 1.11142	0.00241768 0.0339560
5129	0 1	0.101176 1.09613	0.00240632 0.0339787
5130	0 1	0.104342 1.11958	0.00240928 0.0340689
5131	0 1	0.110368 1.14422	0.00237664 0.0339907
5132	0 1	0.107473 1.12121	0.00236194 0.0340313
5133	0 1	0.0957538 1.11174	0.00234635 0.0339733
5134	0 1	0.101946 1.11335	0.00235182 0.0339689
5135	0 1	0.104367 1.11485	0.00236326 0.0340485
5136	0 1	0.101342 1.13298	0.00236913 0.0340906
5137	0 1	0.112265 1.12947	0.00238416 0.0341484
5138	0 1	0.105246 1.12934	0.00238405 0.0341896
5139	0 1	0.0982151 1.10048	0.00238818 0.0341946
5140	0 1	0.0965136 1.09685	0.00240342 0.0341677
5141	0 1	0.104642 1.10695	0.00240061 0.0341525
5142	0 1	0.0908902 1.09534	0.00239395 0.0341541
5143	0 1	0.112611 1.11351	0.00239965 0.0341924
5144	0 1	0.106730 1.12627	0.00239079 0.0341711
5145	0 1	0.101027 1.10719	0.00239825 0.0341567
5146	0 1	0.123722 1.17215	0.00238608 0.0341978
5147	0 1	0.113166 1.13369	0.00237202 0.0341843
5148	0 1	0.0975257 1.10365	0.00236968 0.0341935
5149	0 1	0.0940834 1.10074	0.00236629 0.0341645
5150	0 1	0.0901201 1.09018	0.00237279 0.0341925
5151	0 1	0.107425 1.13337	0.00236973 0.0342034
5152	0 1	0.104100 1.12357	0.00237825 0.0342581
5153	0 1	0.115635 1.12546	0.00235501 0.0342193
5154	0 1	0.103479 1.10245	0.00233675 0.0341940
5155	0 1	0.0987709 1.09233	0.00230485 0.0341057
5156	0 1	0.0951394 1.10827	0.00231221 0.0340687
5157	0 1	0.0989788 1.11346	0.00230931 0.0340481
5158	0 1	0.0938506 1.09069	0.00230058 0.0340100
5159	0 1	0.0956526 1.08988	0.00230255 0.0339818
5160	0 1	0.108778 1.10412	0.00230332 0.0339403
5161	0 1	0.101373 1.11924	0.00228357 0.0338991
5162	0 1	0.104483 1.11680	0.00229443 0.0339374
5163	0 1	0.103326 1.11003	0.00228291 0.0339119
5164	0 1	0.0948244 1.09353	0.00227947 0.0339192
5165	0 1	0.102074 1.13628	0.00227877 0.0339027
5166	0 1	0.0935349 1.09056	0.00224769 0.0338777
5167	0 1	0.0904214 1.07720	0.00226885 0.0338977
5168	0 1	0.0926838 1.09299	0.00226157 0.0339065
5169	0 1	0.101705 1.12299	0.00226431 0.0339417
5170	0 1	0.0939352 1.11502	0.00224163 0.0339134
5171	0 1	0.0999121 1.11603	0.00225553 0.0339532
5172	0 1	0.100411 1.11527	0.00226093 0.0339870
5173	0 1	0.0876602 1.08589	0.00226731 0.0339526
5174	0 1	0.0967563 1.10080	0.00226130 0.0339681
5175	0 1	0.106618 1.13243	0.00225056 0.0339516
5176	0 1	0.102648 1.11040	0.00225386 0.0339588
5177	0 1	0.100432 1.09904	0.00224881 0.0339580
5178	0 1	0.109694 1.12569	0.00224796 0.0339691
5179	0 1	0.101468 1.11203	0.00227511 0.0340221
5180	0 1	0.103598 1.11106	0.00228274 0.0340395
5181	0 1	0.107135 1.12442	0.00228622 0.0340191
5182	0 1	0.100032 1.10326	0.00229559 0.0340519
5183	0 1	0.0945224 1.09733	0.00229303 0.0340335
5184	0 1	0.0970990 1.11670	0.00229402 0.0340604
5185	0 1	0.106275 1.10881	0.00228916 0.0340292
5186	0 1	0.100577 1.09390	0.00230177 0.0340468
5187	0 1	0.103936 1.10859	0.00230348 0.0340881
5188	0 1	0.115777 1.12741	0.00230337 0.0340539
5189	0 1	0.0950202 1.10314	0.00228693 0.0340219
5190	0 1	0.0931268 1.09179	0.00227457 0.0339881
5191	0 1	0.113226 1.13096	0.00227669 0.0339820
5192	0 1	0.105947 1.14384	0.00227742 0.0340049
5193	0 1	0.100689 1.11144	0.00227983 0.0340233
5194	0 1	0.108339 1.11449	0.00227917 0.0340078
5195	0 1	0.101816 1.10724	0.00224544 0.0338933
5196	0 1	0.0983286 1.09818	0.00222525 0.0338766
5197	0 1	0.0958679 1.06901	0.00222873 0.0338460
5198	0 1	0.107604 1.12880	0.00222907 0.0338695
5199	0 1	0.0971961 1.11079	0.00225180 0.0339143
5200	0 1	0.0980190 1.09808	0.00225006 0.0339421
5201	0 1	0.115058 1.12239	0.00224764 0.0339763
5202	0 1	0.0966817 1.10753	0.00227216 0.0340671
5203	0 1	0.0959485 1.09108	0.00226310 0.0340542
5204	0 1	0.0997954 1.09184	0.00222342 0.0339647
5205	0 1	0.0901446 1.09487	0.00223028 0.0339537
5206	0 1	0.104072 1.11129	0.00224695 0.0339816
5207	0 1	0.101513 1.11042	0.00224397 0.0339808
5208	0 1	0.104812 1.09745	0.00224824 0.0339599
5209	0 1	0.0982751 1.09816	0.00222840 0.0339550
5210	0 1	0.0962035 1.11084	0.00223206 0.0339544
5211	0 1	0.0834059 1.09384	0.00223522 0.0339406
5212	0 1	0.0999340 1.12891	0.00225153 0.0338920
5213	0 1	0.104081 1.11890	0.00228444 0.0339450
5214	0 1	0.0917153 1.10266	0.00227707 0.0339642
5215	0 1	0.0866782 1.07781	0.00230323 0.0339880
5216	0 1	0.0983606 1.08425	0.00231528 0.0340312
5217	0 1	0.103898 1.12114	0.00231091 0.0340398
5218	0 1	0.115688 1.12487	0.00229710 0.0340437
5219	0 1	0.104601 1.12120	0.00230344 0.0340491
5220	0 1	0.0902700 1.08573	0.00232348 0.0340762
5221	0 1	0.107643 1.10389	0.00231174 0.0340720
5222	0 1	0.0959555 1.09656	0.00231106 0.0340599
5223	0 1	0.0927117 1.08583	0.00229958 0.0340812
5224	0 1	0.0898911 1.08841	0.00229351 0.0341235
5225	0 1	0.132308 1.16053	0.00231144 0.0341442
5226	0 1	0.112878 1.15615	0.00230266 0.0340569
5227	0 1	0.102899 1.11882	0.00230369 0.0340851
5228	0 1	0.0937932 1.10420	0.00229393 0.0340425
5229	0 1	0.103938 1.12375	0.00231604 0.0341217
5230	0 1	0.109702 1.12132	0.00232689 0.0341406
5231	0 1	0.103584 1.11120	0.00234881 0.0341880
5232	0 1	0.105188 1.11580	0.00234526 0.0341145
5233	0 1	0.0949839 1.10442	0.00234136 0.0341366
5234	0 1	0.101111 1.13211	0.00235565 0.0340909
5235	0 1	0.0998040 1.07184	0.00234482 0.0340957
5236	0 1	0.0978779 1.13114	0.00235846 0.0340906
5237	0 1	0.103393 1.09829	0.00234217 0.0340673
5238	0 1	0.0997515 1.11645	0.00235171 0.0341105
5239	0 1	0.100750 1.11443	0.00235702 0.0341589
5240	0 1	0.100047 1.10038	0.00235458 0.0341908
5241	0 1	0.103376 1.12047	0.00237542 0.0341955
5242	0 1	0.111689 1.12698	0.00238670 0.0342566
5243	0 1	0.110587 1.12073	0.00240235 0.0342267
5244	0 1	0.101866 1.11982	0.00240580 0.0341975
5245	0 1	0.0953057 1.09671	0.00241333 0.0342328
5246	0 1	0.108490 1.12862	0.00240496 0.0342704
5247	0 1	0.105120 1.12407	0.00241536 0.0342728
5248	0 1	0.104620 1.10136	0.00240100 0.0342016
5249	0 1	0.104125 1.11095	0.00239869 0.0342059
5250	0 1	0.127476 1.16218	0.00241459 0.0342519
5251	0 1	0.0938612 1.09438	0.00242444 0.0342303
5252	0 1	0.104570 1.11027	0.00241267 0.0341958
5253	0 1	0.104218 1.13614	0.00239482 0.0341930
5254	0 1	0.0944038 1.07168	0.00237677 0.0341853
5255	0 1	0.106232 1.11365	0.00237314 0.0341652
5256	0 1	0.103236 1.11763	0.00237490 0.0341907
5257	0 1	0.104051 1.09958	0.00236802 0.0342320
5258	0 1	0.0991988 1.10472	0.00237488 0.0342383
5259	0 1	0.111965 1.13501	0.00237348 0.0341841
5260	0 1	0.0961957 1.10748	0.00237911 0.0341948
5261	0 1	0.0934226 1.11589	0.00238381 0.0341390
5262	0 1	0.0957402 1.08760	0.00237214 0.0341329
5263	0 1	0.0941677 1.09416	0.00237852 0.0341354
5264	0 1	0.109668 1.11091	0.00238991 0.0341836
5265	0 1	0.121259 1.12885	0.00238197 0.0342185
5266	0 1	0.100190 1.10177	0.00237795 0.0342166
5267	0 1	0.0930960 1.08743	0.00239333 0.0342695
5268	0 1	0.110619 1.12855	0.00240267 0.0343416
5269	0 1	0.0932602 1.09630	0.00240224 0.0343311
5270	0 1	0.0999452 1.10778	0.00240556 0.0343612
5271	0 1	0.118755 1.13290	0.00239689 0.0343039
5272	0 1	0.108111 1.11511	0.00241408 0.0343485
5273	0 1	0.108336 1.12171	0.00241116 0.0342813
5274	0 1	0.103777 1.09436	0.00242051 0.0343357
5275	0 1	0.0982512 1.09812	0.00243633 0.0343276
5276	0 1	0.116784 1.13223	0.00241159 0.0342955
5277	0 1	0.103382 1.10846	0.00240280 0.0342474
5278	0 1	0.105006 1.13532	0.00239157 0.0341670
5279	0 1	0.118367 1.15595	0.00238593 0.0341098
5280	0 1	0.103309 1.10105	0.00236836 0.0340601
5281	0 1	0.103663 1.12566	0.00237338 0.0340507
5282	0 1	0.0945218 1.08838	0.00234907 0.0340551
5283	0 1	0.0927469 1.07616	0.00233362 0.0340134
5284	0 1	0.0964351 1.10141	0.00232690 0.0339930
5285	0 1	0.0927914 1.10333	0.00230976 0.0339556
5286	0 1	0.112867 1.12961	0.00231636 0.0339396
5287	0 1	0.101470 1.11191	0.00233954 0.0339932
5288	0 1	0.104908 1.10932	0.00232579 0.0339499
5289	0 1	0.0970760 1.11623	0.00233044 0.0339547
5290	0 1	0.102710 1.10052	0.00232265 0.0339687
5291	0 1	0.104017 1.12559	0.00231551 0.0339935
5292	0 1	0.118749 1.13953	0.00231886 0.0340013
5293	0 1	0.104824 1.12923	0.00232222 0.0339071
5294	0 1	0.107673 1.13139	0.00231959 0.0339000
5295	0 1	0.116308 1.15297	0.00231288 0.0338356
5296	0 1	0.0956051 1.09887	0.00231883 0.0338693
5297	0 1	0.106314 1.11355	0.00229708 0.0338172
5298	0 1	0.105706 1.09628	0.00229766 0.0337789
5299	0 1	0.107011 1.12087	0.00228928 0.0337426
5300	0 1	0.0962172 1.09610	0.00229942 0.0337409
5301	0 1	0.106349 1.10367	0.00230012 0.0337475
5302	0 1	0.101118 1.10213	0.00228486 0.0337326
